ship-city,Amount
Swarupnagar PS,677.0
SANAUR,677.0
WADHWAN,677.0
Moolavaikkal,673.5699999999999
Vellayani Po.,672.0
CURTORIM,672.0
Bibinagar hyderabad,672.0
Lalganj,672.0
Burari,672.0
NAGLA,671.0
MYSURUMysore,671.0
"Mala,Thrissur",671.0
KHANDALA,671.0
Udaiyalur,669.0
PERAMBAKKAM,669.0
Ashoknagar,668.0
Ledo,668.0
Salipur,667.76
Mayiladuthurai,666.0
JOBAT,666.0
korba,666.0
DUNGARGARH,666.0
KYMORE,666.0
Kadur,666.0
Choglamsar,666.0
VIRAR east,666.0
MADANGAD,666.0
Perintalmanna,666.0
Chikkbalapura,666.0
"Kalapatti, Coimbatore",666.0
Ramgarh Cantonment township,666.0
PEYAD,666.0
"BENGALURU,",666.0
"NALA ROAD, PATNA",666.0
Vagra,666.0
Kanchrapara,666.0
DAMUA,666.0
VASAI (E),666.0
Ambegaon,666.0
dumka,666.0
DUDHNAI,666.0
Sriperumbudur,666.0
Machilipatnam,666.0
Beawer,666.0
Kanhan,666.0
"Chitpadi, Udupi",666.0
Thrissur [No need to call me].,666.0
HUTMURA,666.0
"Kasheli, Taluka Bhiwandi, District Thane",666.0
Kolar Gold field - KGF,666.0
DICARPALI - NAVELIM,666.0
ANUPGARH,666.0
Purbo Medinepur,666.0
THANE-(W),666.0
BUHANA,666.0
BIJAPUR,666.0
Saran,666.0
GOURDANDA,666.0
MALBAZAR,666.0
BYADGI,666.0
Mudigere,666.0
"Kharghar,",665.6700000000001
aluva,665.3299999999999
Kazhakoottam THIRUVANANTHAPURAM DISTRICT,665.0
Kadapra Niranam,665.0
"GUWAHATI,",665.0
BONGAIGAON IOCL TOWNSHIP,665.0
PADAMPUR,665.0
Parra,665.0
Dharmaj,665.0
singrauli,665.0
Barahat,665.0
"VASHI, NAVI MUMBAI",665.0
Kalayn,665.0
ROHTAK 124001,665.0
CHARHI,665.0
paravoor,665.0
Mira Road East,665.0
SONITPUR,665.0
LAKHERI,665.0
UMRETH,665.0
Etmadpur,664.76
"Hanamkonda, WARANGAL. Mobile- 7661968333",664.0
Chamoli,664.0
CHIPURUPALLE.  Vizianagaram dist,664.0
"Uppal, Hyderabad,",664.0
GARHAKOTA,664.0
CHAMPUA,664.0
"CHANDANAGAR, HYDERABAD",664.0
"BHAKALI, Rewari",663.0
rajar hat,662.86
BHILAI Charoda,662.86
PALI HARDOI DISTRICT,662.86
Nagarbasti,662.86
Kechery,662.86
UPPALAGUPTAM,662.86
BIGHAPUR,662.86
KARUMATHAMPATTI,662.0
SANDI,662.0
Mulakalapally,661.0
"POLLACHI, COIMBATORE",660.0
KALYAN-DOMBIVLI,660.0
Firozpur cantt,660.0
"Hadapsar, pune",660.0
North Guwahati,660.0
Kazhakuttom. Thiruvananthapuram,660.0
SANTHAMAGULURU MANDAL,660.0
Jhanjharpur RS,659.0
AMBEPUR,659.0
Singarayakonda,659.0
ITARSI,659.0
CHELPUR,659.0
Kalwa THANE,657.14
Chalsigaon,657.14
WAYANAD,657.0
"JODHPUR,osian",657.0
Rajouri Garden,657.0
"Mondh , Bhadohi",657.0
edapally,657.0
Thurangam kavala,657.0
MAHESHPUR,655.24
"116  B. P. M. B SARANI, UTTARPARA KOTRUNG",655.0
SecunderaBad,655.0
Kundrathur,655.0
BIKAPUR,655.0
LAWAN,654.0
Bhatni bazar (Deoria),654.0
Surajgarh,654.0
Sasni,654.0
Prayagraj,654.0
RAMPURHAT II,654.0
jaunpur,654.0
jammu,654.0
ISLAMNAGAR,654.0
GARGESWARI,654.0
"LMS junction,Attingal,Trivandrum",654.0
RAI  industrial area,654.0
Bettiyah,654.0
Nanda,654.0
middha,654.0
chikamagalur,654.0
Naigoan,654.0
Chandauli,654.0
NIRSA Dist-Dhanbad,654.0
Arvi Wardha,654.0
Jagasinghpur,654.0
Kotturu,653.0
Vikas Puri,653.0
BANKURA.,653.0
VEDANTA JHARSUGUDA,653.0
Bankhedi,653.0
BISHNUGARH,653.0
Mattannur,653.0
Baldwara,653.0
KANTI,653.0
"New Perungalathur, Chennai",653.0
Ahmdabad,653.0
"Goregaon west, MUMBAI 400062",652.38
Gulabpura,651.43
Badami,650.0
Supaul,650.0
"kothrud,pune",649.0
"PIMPRI CHINCHWAD, CHICKLI PCNTDA, PUNE",649.0
"MULUND EAST, MUMBAI",649.0
"Noida,",648.0
SILIGURi,648.0
Kasibugga,648.0
"Plot no. 8 Vaibhav Khand, Indirapuram, Ghaziabad",648.0
Niwai,648.0
CBD Belapur navi mumbai,648.0
MANGLAUR,648.0
"Judicial layout, BENGALURU",648.0
jamshedpur,648.0
Ahmedpur,648.0
OLLUR,648.0
Rethare BK. tal karad dist satara,647.62
JAMADOBA,647.0
New-delhi,646.0
GINGEE,646.0
NANDGAONPETH MIDC,646.0
KOLKATA 700029,646.0
Chomu,646.0
UTNUR,645.0
YOI cantt,645.0
"Belgharia, kolkata",645.0
Daddi,645.0
..katra,641.0
Old DELHI,641.0
GOTAMARA,641.0
Manamadurai,641.0
Karamadai,641.0
SECUNDERAB,641.0
Sendhwa,641.0
ERNAD,641.0
Rudranagar,641.0
KOLKATA-700101,641.0
Ulundurpet,641.0
Dist- Paschim Medinipore,641.0
Curtorim,641.0
Mahabubabad,641.0
Srivilliputhur,641.0
"Sira taluk, Bukkapatna",637.0
KAKKALUR,637.0
vadakara,636.0
ELAYAVOOR,636.0
RAHA,636.0
Bada bazar SAGAR,636.0
Dhaniakhali,635.0
Kolar Gold Fields,635.0
Nhangattiri,635.0
hamirpur,635.0
Nigadi pune,635.0
Lalitpur,635.0
ABHAYAPURI,635.0
Katigorah,635.0
"RANGAREDDY District,Hyderabad",635.0
North Paravur,635.0
Moti daman,635.0
PULIYUR,635.0
PEROORKADA PO,635.0
KHANDALA SATARA,635.0
North Goa,635.0
Rasayani Mohopada,635.0
SULTHAN BATHERI,635.0
PEDAPADU,635.0
CHHARCHHA,635.0
MEHAM DISTT. ROHTAK,635.0
PALASBARI,635.0
Balehonnur,635.0
NOIDA 201301,635.0
South Chittor eranakulam.,635.0
Mahad (raigad ),635.0
"Muvattupuzha , Ernakulam dst",635.0
"Venjaramoodu, Thiruvananthapuram",635.0
Mandla,635.0
JAMDA,635.0
East DELHI,635.0
PANDALKUDI,635.0
Kodoli PANHALA,635.0
Arariya,635.0
Kanpur nagar,635.0
ASIND,635.0
BHAKALI,635.0
KRISHNAPUR HUGLI DISTRICT,635.0
INDOREindore,635.0
MUZAFFARPURindia,635.0
Chikballapur Road . Doddaballapur,635.0
K R Puram Bengaluru,635.0
Thirukazukunderam,635.0
GANTYADA,635.0
Pimple Gurav,635.0
NANDIVARAM GUDUVANCHER,635.0
Vriddhachalam,635.0
Suryapet (town) suryapet (dist),635.0
BEHEA,635.0
BABEN,635.0
Pathsala,635.0
LAUNDI,634.29
Kathaura,634.29
Ferozepur,634.0
"Warje, Pune",634.0
BATIKA,633.33
Panipat road,633.0
Arumanai,633.0
Paschim Medinipur,633.0
Bhisiana,633.0
Chazhoor,633.0
SARSAWAN,633.0
sitamarhi,633.0
"Katra, district reasi",631.0
"NEW Town, Kolkata",631.0
Kakanad,631.0
District Mandi,631.0
PIPRAICH,631.0
Muttam,631.0
Delhi 110085,631.0
narela delhi,631.0
NASIYANUR,631.0
JAMMU and kadhmir,631.0
"Electronic City Phase-1, Bangalore",631.0
MANGALBARI,631.0
Chamarajanagara,631.0
SIDDHARTHNAGAR,631.0
BENGALURU-11,631.0
"Kakkanad, Ernakulam",631.0
Premgadh ta. Jetpur,631.0
"Padamugal, kakkanad,kochi",631.0
"Ankleshwar, Dist-Bharuch",631.0
Nawanshahr,629.0
RENUKOOT,629.0
BAGA,629.0
near counselor house Basanti dey Biswas,629.0
MUMBAI - 400092.,629.0
HULIYAR,627.0
mandi gobindgarh,627.0
Sulthan Bathery,627.0
SHEAKHALA,627.0
No.1 Singimari,627.0
VENNANDUR,626.0
CIP Hospital KANKE Q no N3 14 Ranchi,626.0
"Greater  mohali  / kharar  , Punjab",626.0
Kulasekharapuram p.o kerla,626.0
Mughalsarai,626.0
BADNAGAR,626.0
BANGARAPEt,626.0
District Fatehabad,626.0
Pallikoda,626.0
KOOTHANALLUR,626.0
KALAMASSERY Ph no: 9074200347,626.0
Hanagandi,626.0
Akhnoor,625.0
Bahadrabad Gas plant HARIDWAR,625.0
Pandripani,625.0
Garodoba,625.0
Saswad,625.0
"Gautam Budh Nagar , NOIDA",625.0
Mallanwala khas/ferozepur,625.0
GARHWA,625.0
KHARKHARI,625.0
KUVETTU,625.0
Hanumangarh junction,625.0
Virar (W),625.0
Chungam,625.0
Opp Tata motor.ajmera,625.0
Vashi,625.0
Tekulapalli,625.0
mahabubnagar,625.0
Krishna District,625.0
Dapoli,625.0
Anuppur,625.0
FARAKKA,625.0
"HOSANAGARA(tq), SHIMOGA(DIST)",625.0
Thank,625.0
NEW DELHI-35,625.0
HINDUSTHAN CABLES TOWN,623.0
Udyogh vihar phase 2,622.86
KOLKATAl,622.0
"KOTHAPALLE, E.G.Dt",622.0
PONDURU,622.0
Tarn Taran,621.9
Ranpur,620.86
LAXMI NAGAR new delhi,620.0
"KHARGHAR, NAVI MUMBAI",618.0
"FAIZABAD, Ayodhya",618.0
IRIKKUR,614.81
Delhi cantt,614.0
Alto Porvorim,614.0
Kirpind,613.0
gangtok,613.0
Okha,612.0
Kalachowki Mumbai,612.0
Chittapur tq,612.0
DIGAPAHANDI,612.0
KATRENIKONA,612.0
KADIKKAD,612.0
"Hanamkonda, WARANGAL Urban",612.0
Khanivali,612.0
Ghatkesar(Vill)(Mandal),612.0
AHMEDABADvasna,612.0
Kadaba,612.0
Sultanpur,612.0
Erattayar,612.0
Kesopur sathla,612.0
HONNALI,612.0
Chilkur,612.0
Pushkar,612.0
narasaraopet GUNTUR district,612.0
"RAJAHMUNDRY, EAST GODAVARI DISTRICT",612.0
MAURAWAN,612.0
New tehri (baurari),607.0
Rahui Block. Local town-Biharsarif,606.0
KALADY ERNAKULAM DISTRICT,606.0
IMPHAL-West,605.0
Bagodar,605.0
Chikmagalur,605.0
Dharangaon dist jalgaon,603.0
Koovalaseery.p.o,603.0
Kodannur,603.0
Engandiyur Village,603.0
Sukhsar,603.0
Coramendal Post KGF,602.0
Naharlugun model arunachal pradesh,602.0
RAMGANJ MANDI,602.0
Mohammadpur urf Chainpur,602.0
SHEOGANJ,601.3299999999999
Chelavoor PO,600.0
NIMAPADA,599.0
Anakkayam,599.0
CHARUMMOODU,599.0
TALAJA,599.0
CHATRAPATTI,599.0
bardez,599.0
Lagola,599.0
"Navarkulam, Lawspet",599.0
"Vasai, Thane",599.0
RADHANPUR,599.0
AYOTHIAPATTINAM,599.0
Kurali,599.0
SANTRAMPUR,599.0
Balarampur Puruliya District,599.0
MEHATPUR,599.0
Chinsurah Hooghly,599.0
Ayodhya Faizabad,599.0
Pune 41104,599.0
Pune 412207,599.0
Bhandup MUMBAI,599.0
Amalapuram,599.0
malshiras,599.0
MUMBAI 400049,599.0
"THOTTADA,kannur,670007",599.0
BHANPURA,599.0
"Delhi, NCR",599.0
N.delhi,599.0
"Opposite Jains public school,Thirumudivakam",599.0
DERABASSI,599.0
gudivada,599.0
"THANE, miraroad east",599.0
District Raigadh,599.0
BENGALURU-560005,599.0
SAS Nagar,599.0
gwalior,599.0
BUDNI,599.0
panchkula,599.0
USKA BAZAR,599.0
VASAI east,599.0
Trivandurm,599.0
Hyderabad .,599.0
"LAUKAHA , MADHUBANI",599.0
vijaypur koulpur,599.0
"Haralur, BENGALURU",599.0
SELU,599.0
Kahnuwan (Gurdaspur),599.0
Nazra,599.0
BISWAN,597.0
SURANDAI,597.0
Bramhapuri,597.0
Manpur Abgilla devi asthan,597.0
"EDAT, PAYYANUR,KANNUR",597.0
menhdawal,597.0
"Peringara p o,Tiruvalla",597.0
JAIPURj,597.0
"SARONA, RAIPUR",597.0
Karkamb,597.0
PALUS,597.0
SUPA MIDC,597.0
Koheda,597.0
"BENGALURU,devnahalli",597.0
SURADA,597.0
JUNGA,597.0
GURUGRAM.,597.0
kalaburgi,597.0
Tumkur district,597.0
"Pudukad PO, Thrissur",597.0
Khetri Nagar,597.0
"Vinobanagar,Shimoga",597.0
Thrissur dt,597.0
Tarakeswar,597.0
Luxettipet,597.0
Narendrapuram,597.0
RAJGARH DHAR DISTRICT,597.0
kudur,597.0
"Maduravoil,CHENNAI",597.0
"alampur, kangra",597.0
OLPAD,597.0
North 24 parganas,597.0
"complex ,andheri west,mumbai",597.0
Mira road east,597.0
Bhatapara,597.0
Dakra,597.0
"Damdim, jalpaiguri",597.0
"South Kalamassery, Ernakulam",597.0
BOKARO steel city,597.0
VASAI (west),596.0
THIRUVANANTHAPURAM DISTRICT,596.0
NADUVANNUR  Kozhikode (district )Balussery(town),595.24
"Pimple Saudagar,  Pune",595.24
PRANTIJ,595.0
Umargam,595.0
ELLENABAD,595.0
allahabad,595.0
Shoghi,595.0
RATH,593.0
CHETPET,593.0
"Umalla ,di:Bharuch",593.0
"Camurlim, Bardez",591.0
Kashganj,591.0
thana,591.0
Pilani town,591.0
"Milak, rampur",591.0
JALALABAD shamli DISTRICT,591.0
Madapura,589.0
CHELANNUR,589.0
MUMBAI 400050,589.0
Ponnampet,589.0
Keshampet,589.0
KOSIGI,588.0
"Mira Road East, Mumbai 401107",588.0
Andal,588.0
THANE - MUMBAI,588.0
PUNE 411030,588.0
NANAUTA,587.6700000000001
"MUKHATHALA, KOLLAM",587.0
Kancheepuram District,587.0
GARIVIDI,586.0
CBD BELAPUR,584.0
Shanti Nagar,584.0
"SODPUR, KOLKATA",583.0
Kaliakkavila Maruthancode,582.86
Shirpur,582.86
KADAMAKKUDY,582.0
DHARAMPURI,582.0
Kakkodi,582.0
Karamsad - anand,582.0
NEW DELHI 110017,582.0
TIRUPATHUR DISTRICT,582.0
Bhandara,582.0
GHAZIABADlpi,582.0
"Kanipora,Nowgam Srinagar",582.0
C.C.C NASPUR,581.0
Bardhaman,581.0
GUWAHATI In,581.0
Sheohar,581.0
bankhedi,579.1
COCHIN,579.0
Biccavolu,579.0
KOOTHUPARAMBA,579.0
Bangalore-560 086,579.0
KHAIR,579.0
Jhanjharpur,575.0
SIRONJ,575.0
Kumbabad,575.0
Adambakkam,575.0
Waraseoni,574.29
Bethuadharai,574.0
AMB,574.0
Bhandup- East,574.0
UTTARNAYABAD,574.0
CHITTOOR District,574.0
MISRIKH CUM NEEMSAR,574.0
MAIGAL GANJ,574.0
Gairsain,574.0
Distt.SHIMLA,574.0
Sukhrali Sec 17c Gurgaon,574.0
CHOORNIKKARA,574.0
BENGALURU EAST,574.0
"Borivali East, Mumbai",574.0
GUDUVANCHERY,574.0
palghar,574.0
Dubbak peddagundavelli,574.0
TANDA RAMPUR DISTRICT,574.0
jhansi,574.0
ORLIM SALCETTE,574.0
NEW DELHI 41,574.0
BALICHAK,574.0
goa,574.0
Prayagraj (ALLAHABAD),574.0
"Cheepurupalli, Vizianagaram dist",574.0
Mullanpur,574.0
"NEW TOWN, Rajarhat",574.0
NARAYANKHED,573.0
Machhiwara,573.0
Sohra,573.0
"Tadepalli, Guntur Dt.",573.0
KAMPLI,571.0
"Navi Mumbai,THANE",571.0
kharagpur,570.48
Thergoan,570.48
RANChi,570.48
"Chittur, palakkad",569.0
Pulikkal,569.0
Kalwa,569.0
"Biswanath chariali, Biswanath",569.0
PIMPRI CHINCHWAD Pune.,569.0
"Bhosari,pune",569.0
Chennai- 603103,569.0
Shelar bhiwandi,569.0
Vaikom P.O,569.0
Salcete,569.0
KHUSRUPUR,569.0
Gaziabad,569.0
"Infopark road, infopark, kakkanad",568.57
ADRA,568.0
"Patas , district daund, puna",568.0
Mumbai.,568.0
Ariyalur,568.0
KOLKATA 700104,568.0
MYLAUDY,568.0
"Kphb 9th phase, near forum mall, Hyderabad",568.0
Torangallu,568.0
NEW DELHI-59,568.0
Udumalaipettai,568.0
TARABGANJ,568.0
"newtown, kolkata",568.0
KARWI Chitrakoot,568.0
DOMBIVALI East,568.0
"ROURKELA , DIST - SUNDARGARH",568.0
Kathiar,568.0
JHABRERA,568.0
Yelamanchili,568.0
"Sabang, paschim Medinipur",568.0
Tiruttani,568.0
Meenadom,568.0
Kathar,568.0
Hingoli,568.0
Jaysingpur,568.0
MANDYA District,568.0
HOSHIARPUR-146111,567.0
PATHARBERIA,566.0
"Vypin ,Edavanakad",566.0
Tuchamakeri,566.0
Miraroad,565.0
"MANAVADAR, junagdh",565.0
gandhinagar,565.0
Punawale PIMPRI CHINCHWAD,563.0
"Edapally, Cochin",563.0
KHERWARA CHHAONI,563.0
KHAROD,563.0
"Hajipur, Vaishali",563.0
"SARAIPALI,  DISTT : MAHASAMUND",563.0
"Bhamragad, GADCHIROLI",563.0
Sevaliya,563.0
"Chhabra, baran",563.0
jhingurda,563.0
VASAI(W),563.0
CHITTORGARH,563.0
TEKANPUR,563.0
MUMBAI 400023,563.0
Sringeri,563.0
Sareni,563.0
Saoner,563.0
BHILAI DURG,563.0
budgam,563.0
",HYDERABAD",563.0
KOROCHI,563.0
AHMEDABAD 380007,563.0
Chatra,563.0
Boduppal,563.0
PIPLYA MANDI,563.0
DHEKIAJUji,563.0
MUDKHED,562.86
Rasayani Panvel,562.0
CHHOTAUDEPUR,562.0
ALAWALPUR,562.0
Shegaon bk,561.0
ALLAVARAM,561.0
"Goppenahalli, Channagiri Taluk, Davangere district",561.0
kurla east Mumbai,560.0
BARGUR,560.0
"Mohan garden, Uttam Nagar,NEW DELHI",560.0
"ALAGAPPAPURAM,kanyakumari district",560.0
KUMHER,560.0
"Dombivali East,",560.0
Balaramapuram /mudavoorpara,560.0
CHANDUR AMRAVATI DISTRICT,560.0
"Tirurangadi, Malappuram",560.0
Thane-West,560.0
Ferozepur Cantt,560.0
CHENGALPATTU Taluk,558.0
Kotananduru,558.0
dhanori-vishrantwadi,551.43
"Garugubilli mandal, vizianagaram dist",551.0
MALKAPUR MIDC,551.0
RAMACHANDRAPURAM,551.0
"Venginissery, Thrissur",550.0
Near Shauchaley,549.0
Kanathur,549.0
KULTI,549.0
BANGALORE18,549.0
KUNDGOL,549.0
"Chunkankadai, Nagercoil",549.0
IMPHAL West,549.0
"NEW DELHI, other no. 9667856896",549.0
MANAVALASSERY,549.0
bhawanipatna,549.0
NARLA,549.0
Habibpur,549.0
Brg Shangri-La  Indore,549.0
Mira road East,549.0
Vishrambag Sangli,549.0
BEDI,549.0
KANGEYAM,549.0
Ramanathapuram dist,549.0
"Chandur Railway, dist - Amravati",549.0
Ambedkar nagar,549.0
Kundrathur chennai,547.0
KASHINAGARA,547.0
CHOPRA,547.0
Bokakhat,547.0
Kolhar Bk. Taluka Rahta,546.67
trichy,546.67
RAIPUR 492004,546.0
Kishangarh (Ajmer),546.0
Mangapur,545.0
Manjummel,545.0
SURIYAMPALAYAM,545.0
"Sector-86,Faridabad",545.0
Panihati,545.0
Tuticorin (Dt),545.0
"Pimple Saudagar, Pimpri-Chinchwad",545.0
"Rajpura Town, Dist Patiala",545.0
JAJPUR,545.0
"Thakurli East,Kalyan",545.0
MUMBAI 400005,545.0
Srinagar /SRINAGAR,545.0
"Nagaon town,Nagaon,Assam.",545.0
Tarntaran,545.0
Malnaka ratnagiri,545.0
PANIKOILI,545.0
"Doraha, District Ludhiana.",545.0
Andul-mouri,545.0
Amalner,545.0
RAMDURG,545.0
Mira Bhayander,545.0
Bhayander west,545.0
"goregaon west, mumbai",545.0
"Ongole, prakasam dist",545.0
REVDANDA,545.0
"Navile , Shivamogga",544.0
AVITTATHUR,544.0
"PADERU, visakhapatnam",544.0
Mumbai Mumbai,544.0
Navnagar BAGALKOT,544.0
AMBAGARH CHOWKI,544.0
Lakhimpur-Kheri,544.0
Vemulawada,544.0
Edavanakad,544.0
Jaspur,544.0
Agarwada,544.0
"GULABPURA, Distt BHILWARA",544.0
SATHYAMANGALAM ERODE,544.0
VALATHUR,544.0
Hapoli,544.0
Nellithope,544.0
Dombivli(West),543.0
CHIMBELPanjim,543.0
"Malwani church, Malad west , Mumbai.",543.0
LAWNGTLAI,541.9
Tanda,540.0
NORTH LAKHIMPUR-787001,540.0
Vannappuram,540.0
Karur(dt),540.0
"Goregaon - East, Mumbai",540.0
Chirayinkeezhu,540.0
BARSUR,540.0
anantapur,540.0
"Carona, Aldona",540.0
PALAKKADpalakkad,540.0
PALA,540.0
rourkela,540.0
KULASEKHARAPURAM,537.0
KAIMUR BHABUA,537.0
Dhamnod,534.0
JAMTARAJ,534.0
Nadakkavu,534.0
SADHA KHEMAJI TOLA CHAPRA,534.0
MADHUGIRI,534.0
malda,534.0
jandiala guru,534.0
AMBAD,534.0
FATEHPUR DISTRICT,534.0
1,533.0
PALARI,533.0
VARANASi,533.0
Narpatganj,533.0
Mauganj,533.0
"Chembur east, Mumbai",533.0
TRIPUNITHURA,533.0
Chitranjan,533.0
"Hyderabad, Ranga Reddy",533.0
"MUMBAI,Malad West,Malvani.",533.0
BACHELI,533.0
Memari; Maheshpur Primary school,533.0
dindori,533.0
Pataudi,533.0
Bangarapet,533.0
Kothrud,533.0
SARNI,533.0
"Shankargarh, District- Balrampur",533.0
Jalundh khambhat,533.0
Rawatbhata,533.0
"Mulund, east Mumbai",531.0
Uttam Nagar,531.0
"Mehdipatnam, HYDERABAD",530.0
KAMALGANJ,530.0
"Bidhan Nagar, Kolkata- 700102",529.0
Chennai 81,529.0
"MUMBAI,malad  east",529.0
THIROOR,529.0
GHANSOLI  NAVI MUMBAI,529.0
Ariyalur D.T,529.0
"Caranzalem, Panjim",528.0
Dowleshwaram... Rajahmundry (r),527.0
SAGRI,526.67
"Kharghar, NAVI MUMBAI",526.0
Mayang Imphal,526.0
Hasnabad,526.0
Musiri,526.0
"Thundalam, Chennai",526.0
PAMPALNER,525.0
"TILHAR, 9717754694",525.0
Kokkata,525.0
Rajgurunagar Khed,525.0
Vaddeswaram,524.0
churachandpur,524.0
Neura pequeno,524.0
"ANNAMALAI NAGAR , CHIDHAMBARAM",523.0
Ponmanai,523.0
dwaraka tirumala,523.0
SURGANA,523.0
"CHAMARAJANAGAR, district and subdistrict",523.0
ACHARAPAKKAM,523.0
Dstr-  dehradun,523.0
South Goa,523.0
LALGUDI,523.0
NEPANAGAR,522.86
CHHATA,522.0
"Greater Noida, Sector 1",522.0
Kapadvanj,521.0
SARWAR,521.0
BANGUWAN KALAN,521.0
"Debra bazar, west medinipur",521.0
Bheem,521.0
NOIDANoida,521.0
Sikri Kalan,521.0
KACHHWA,521.0
Kottayampoyil/Thalassery,521.0
Alandi,521.0
Moodbidri,521.0
JALALPORE,521.0
"Ponkunnam, Kottayam district",519.0
Urapakkam,519.0
Palia kalan lakhimpur kheri,519.0
"Penumur, Chittoor",518.0
Vasai (E),518.0
Vasai East,518.0
KOMALAPURAM,518.0
KAYATHARU,518.0
KOLKATA 700034,518.0
Rajsamand,518.0
BINNAGURI,518.0
Guduvanchery,518.0
Baif road Wagholi pune,518.0
RAJGANGPUR,518.0
"KOTPAD, Koraput",518.0
Tirumangalam,518.0
MOODABETTU,518.0
VADODARA - 390019,518.0
Thiruvallom,518.0
"TIRUKALUKUNDRAM, thiruporur",518.0
AMARKANTAK,518.0
Thalore Thrissur,518.0
"NEWTOWN, KOLKATA",518.0
Vaniyambadi,518.0
"Birati, Kolkata",518.0
Bhandup east MUMBAI,518.0
Gautam Nagar,518.0
Bijpur,518.0
Nangloi,518.0
NEW DELHI 110059,518.0
"CHANDANNAGAR, HOOGHLY",518.0
SecunderabadSecunderabad,518.0
New Guwahati Tiniali,518.0
GANGARAMPUR,518.0
DEVRUKH,518.0
Cuncolim,518.0
OMALUR,518.0
"Nerul, NAVI MUMBAI",518.0
DOMBIVALI,518.0
PILKHUWA hapur,518.0
Tanalur,518.0
ALWARKURICHI,518.0
West Patel Nagar,518.0
"Gaulapar, Haldwani",518.0
"Port Blair , South Andaman",518.0
bikaner,518.0
"Chenghlepet Taluk, Kancheepuram Dt.",518.0
SIHORA,517.0
DALMAU,517.0
"Curtorim,South Goa",517.0
THULLUR,517.0
Neelbad,517.0
Naranapura,517.0
Padoor,517.0
Baba Bakala,517.0
RAJPUR,517.0
"Sandur Taluk, bellary district",517.0
BANDIPUR,517.0
"KHURDA,Bhubaneswar",517.0
Rajgarh,517.0
Guruvayoor,517.0
THARAMANGALAM,517.0
KALLAKURICHI,517.0
"BAPUNAGAR,AHMEDABAD",517.0
BANKAPURA,517.0
Managuru,517.0
Ilkal,517.0
USAR MIDC,517.0
Umaria BANDHAWAGARH,517.0
NAI BAZAR,517.0
KUMARAGIRI,517.0
Trissure,517.0
"Madikeri, coorg",517.0
"Mahalakshmi layout, Banagalore",517.0
Andheri e,517.0
BAILHONGAL,517.0
Tirunelveli town,517.0
MEERUT CANTT,517.0
SULTANGANJ,517.0
Rayaparthi,517.0
"INDIRAPURAM, GHAZIABAD",517.0
Kidangoor,517.0
SAIYAD RAJA,517.0
SILLOD,517.0
LALGANJ Azamgarh U. P,517.0
LALGANJ Azamgarh,517.0
Dachepalli,517.0
PANPOLI,517.0
PALAVOOR,517.0
PADRA,517.0
"PUNE,lohengao",517.0
Dona Paula,517.0
WARISALIGANJ,517.0
DEDIAPADA,517.0
Shiroda,517.0
Lohgaon Pune,517.0
AMDANGA,517.0
"NIZAMABAD,Telangana",517.0
Batala,517.0
"Golf course road,  Sector 53, GURUGRAM",517.0
Bhatinda,517.0
Belthangadi,517.0
"Sector 90, Manesar",517.0
Plaghar,517.0
Venganoor,517.0
"Secunderabad, HYDERABAD",514.29
CHERTHALA City,513.0
"Selaiyur , CHENNAI",513.0
Mumbai 400064,513.0
KASARGOD,512.0
Ambikapur,512.0
Pazhuvil West,511.0
"Mangalam, TIRUPATI",511.0
"Thoraipakkam, Chennai",511.0
"Adarsh Nagar, Jaipur",511.0
"Patto,  Panaji -Goa",510.0
Kolkata 700063,507.0
SOUTH  DELHI,507.0
BANTWA,507.0
"Bharatpur , Bhubaneswar",501.0
Vaishali Nagar Nagpur,501.0
MARHAURA,499.0
KUTHANALLUR,499.0
BAGNAN,499.0
salt lake city,499.0
Renukoot,499.0
Karimganj,499.0
town.budhana village. Husainpur kalan,499.0
Thiruchentur,499.0
Kotma,499.0
Kozhippilly Parashalappady,499.0
MUMBAI 40064,499.0
PONNERI. Chennai,499.0
Silvassa(kilvani naka),499.0
Bhugaon Mulshi Road,499.0
NTPC Barh Township,499.0
KAKINADA (URBAN),499.0
"Mandi,",499.0
kancheepuram,499.0
Bamor,499.0
Umbargam,499.0
RUPNARAYANPUR,499.0
Haroa,499.0
BAIKUNTHPUR,499.0
JORAPOKHAR,499.0
Baddi Industrial Area,499.0
Bahaduargarh,499.0
JALALABAD MUZAFFARNAGAR DISTRICT,499.0
HARIJ,499.0
HIRAMANDALAM,499.0
AMBARNATH (E),499.0
MADDUR Town,499.0
MAHALINGPUR,499.0
Siruguppa,499.0
"PILLAIARKUPPAM,  manapet post",499.0
PATNApatna,499.0
DHANYAKURIA,499.0
DHARIAWAD,499.0
chand nagar,499.0
Dombivli (w),499.0
District:- Sangli,499.0
CHENNAI- 600040,499.0
Diyun,499.0
Di-Tapi,499.0
Dharamshala,499.0
Sivagangai,499.0
"airoli, navi mumbai",499.0
T NARASIPURA,499.0
Gharshankar,499.0
Shivpur Varanasi,499.0
"DHOLKA, Ahmedabad",499.0
ONGALLUR II,499.0
Orgao,499.0
CHAMARAJANAGARA,499.0
Fort (Mumbai),499.0
Borka,499.0
"GURUVAYUR, Thrissur",499.0
GOREDI CHANCHA,499.0
Ponnur,499.0
"Durganagar ,Nimta south",499.0
"Perumbakkam, near Chettinadu villa",499.0
IMPHAcity,497.0
Katni,497.0
